650,88,1035,2012-02-11 00:32:13,5
651,53,1834,2000-09-20 14:41:28,13
652,9,1332,2015-03-08 17:39:47,2
653,74,18,1994-11-11 01:30:55,1
654,84,521,2002-02-15 03:21:59,11
655,9,357,2001-11-17 01:10:59,8
656,15,74,1988-06-16 11:56:54,12
657,39,306,1992-05-23 19:50:24,13
658,39,352,1977-02-12 16:35:32,10
659,84,701,1988-03-28 15:27:45,17
660,39,1138,2012-07-23 22:45:58,3
661,50,209,1973-06-18 19:12:28,6
662,15,616,2021-09-23 13:12:42,1
663,49,273,1981-12-17 11:21:13,17
664,47,1670,2012-10-24 20:19:06,6
665,13,203,2002-01-03 18:46:25,20
666,36,779,2021-06-02 14:19:58,20
667,38,226,1988-07-19 21:48:27,2
668,74,1975,1995-03-02 15:12:31,13
669,74,1437,1992-05-04 05:14:24,1
670,50,1440,1998-06-02 16:46:09,1
671,65,1024,2019-06-22 07:40:05,9
672,50,546,1980-08-23 01:16:26,20
673,53,1911,2009-09-11 15:34:42,7
674,13,561,1970-02-18 21:22:57,6
675,9,1251,1994-02-21 20:51:52,9
676,74,758,2016-03-06 08:42:59,15
677,91,979,1992-05-19 21:41:05,8
678,53,919,2010-10-20 15:24:10,3
679,50,228,2015-09-29 04:46:19,16
680,66,750,2003-05-05 08:37:56,17
681,96,435,1970-02-20 08:00:56,3
682,50,1371,1986-07-29 10:54:52,15
683,88,1000,2017-09-13 00:29:46,7
684,84,993,1970-03-22 20:07:15,19
685,66,1383,2005-03-25 09:28:28,7
686,84,488,2005-04-21 06:45:35,18
687,15,1577,2011-06-28 10:41:55,15
688,88,865,2008-02-17 12:57:52,7
689,47,76,2023-06-03 05:04:59,20
690,39,1380,2018-03-28 11:42:21,18
691,47,1065,2009-07-03 12:52:44,11
692,50,1704,1975-12-03 04:40:07,2
693,66,1512,2021-01-01 10:01:07,8
694,53,1570,1978-02-03 23:30:17,12
695,15,636,1984-09-03 17:58:20,8
696,66,532,1970-09-27 22:29:47,4
697,53,125,1993-07-20 07:35:40,17
698,38,1823,1992-01-16 14:09:54,9
699,53,280,2007-02-23 11:58:29,18
700,96,135,1973-09-25 16:39:08,10
701,39,1983,1989-03-18 19:06:10,9
702,50,940,1989-02-28 16:16:46,7
703,53,879,2020-04-19 12:54:39,15
704,53,706,2005-08-26 18:14:43,4
705,84,1307,1987-02-17 14:03:40,18
706,88,1535,1982-03-16 00:55:16,3
707,15,997,1978-09-21 15:33:13,16
708,74,713,1977-12-28 10:59:47,3
709,66,1529,1994-06-06 09:04:00,9
710,39,1336,2007-08-14 08:55:32,13
711,9,784,1979-03-24 05:31:05,11
712,39,1611,1993-04-10 03:54:41,20
713,36,1050,1984-01-02 05:41:04,20
714,36,1008,2021-11-27 11:31:41,6
715,53,1972,1980-10-21 19:01:32,4
716,65,1519,2017-05-04 21:20:30,15
717,49,761,1997-05-25 10:03:32,8
718,66,33,2011-10-17 13:08:31,14
719,49,1266,2004-06-20 03:04:48,15
720,53,1504,1975-12-10 12:34:01,8
721,50,567,2003-08-31 17:38:32,5
722,74,1343,1985-08-12 03:22:55,4
723,38,484,1990-12-17 19:08:00,18
724,49,1754,1972-02-04 20:05:04,10
725,65,1684,1977-09-29 02:36:18,1
726,53,937,1987-02-23 09:24:24,13
727,50,1232,2002-02-24 18:22:42,9
728,36,1513,2021-01-23 06:52:37,12
729,47,763,2016-03-09 14:23:12,9
730,9,1502,1993-09-16 17:53:31,4
731,36,1784,2016-12-17 16:37:45,19
732,9,977,1984-06-30 08:34:09,1
733,66,541,2000-10-06 08:42:54,1
734,53,1507,1997-11-07 18:57:40,17
735,39,1979,2015-12-08 16:30:14,10
736,53,1445,1977-04-22 17:01:40,5
737,53,1860,1983-11-27 12:50:53,1
738,50,1705,1995-10-05 16:14:05,7
739,66,67,1996-03-04 18:27:41,12
740,47,433,2020-03-19 04:33:58,4
741,74,445,1971-07-01 19:57:10,19
742,53,863,2013-04-25 16:58:58,14
743,84,526,2018-01-10 12:49:48,2
744,15,240,1982-07-14 14:12:06,2
745,96,1303,2000-03-20 00:45:17,4
746,66,678,1997-12-30 03:26:12,14
747,84,1264,2016-01-27 22:53:44,2
748,88,1034,2019-01-21 08:00:11,13
749,38,1615,2021-04-14 07:19:18,16
750,91,370,2016-11-25 11:30:30,13
751,49,1526,2020-02-06 21:24:30,17
752,38,771,2018-06-21 10:58:55,19
753,66,1831,2019-06-13 08:35:00,13
754,50,602,1981-12-28 19:59:29,12
755,50,1009,1971-07-11 04:37:49,14
756,38,1267,1996-03-28 10:55:24,13
757,96,117,2006-03-22 14:25:59,1
758,47,1657,2015-11-15 23:54:17,2
759,53,142,1975-11-27 14:38:58,5
760,65,1251,2005-11-10 13:24:55,6
761,15,1729,1998-03-13 00:53:22,6
762,53,28,1974-10-31 05:32:59,6
763,9,598,2019-10-05 15:11:34,18
764,96,885,2002-08-03 15:28:10,14
765,49,1698,1991-03-19 12:46:38,20
766,39,376,2020-06-26 07:35:20,9
767,36,780,1983-07-14 13:01:27,20
768,53,886,1974-07-13 12:07:28,14
769,9,1881,1973-07-09 02:15:58,1
770,38,1260,1979-03-23 21:57:41,8
771,15,1885,1976-06-13 04:28:22,4
772,96,17,1998-01-21 18:34:27,3
773,38,415,2013-07-11 05:00:54,3
774,91,1859,1983-06-24 07:28:42,11
775,74,171,1973-12-30 06:03:22,20
776,66,325,2014-04-22 02:00:22,16
777,39,158,1997-02-25 11:05:55,13
778,53,1488,2002-05-03 18:50:37,7
779,39,1659,2009-11-06 07:40:51,6
780,65,92,1984-11-11 04:53:52,11
781,84,1505,2016-04-03 19:00:02,7
782,84,345,1996-07-22 21:57:15,19
783,15,432,1993-02-20 09:24:52,7
784,96,1007,1990-11-04 07:50:41,12
785,15,1411,1997-01-12 19:23:16,17
786,88,1414,1990-05-16 15:14:23,4
787,50,1302,1979-01-28 22:37:11,4
788,96,1875,2017-02-09 20:03:20,15
789,13,1052,1978-09-26 17:53:00,7
790,15,887,1972-11-16 02:25:53,19
791,74,1337,1978-05-02 00:09:45,16
792,49,699,1981-04-18 02:43:24,2
793,66,1548,2007-04-13 00:49:28,3
794,15,976,1980-06-28 12:46:20,8
795,39,1433,2022-02-01 18:45:37,1
796,96,1196,1992-05-20 12:14:33,14
797,13,1869,2014-12-18 16:16:41,6
798,53,177,1972-02-22 03:26:20,3
799,9,1705,1990-06-17 07:17:16,5
800,50,211,2018-10-08 17:50:54,13
801,49,700,1975-06-03 06:57:56,14
802,50,885,2001-06-18 15:24:02,2
803,88,757,1985-12-01 22:15:20,17
804,65,112,1974-08-21 16:47:26,1
805,9,213,2012-08-24 00:09:16,9
806,66,939,2023-10-13 21:02:40,5
807,91,12,1998-11-02 17:07:38,8
808,15,1619,1995-12-21 03:06:15,16
809,50,967,2001-11-07 17:58:21,1
810,15,618,1991-10-14 16:19:30,18
811,9,222,2006-08-19 18:43:13,2
812,50,1628,2004-01-10 09:18:56,17
813,36,1919,1979-08-17 14:06:13,14
814,13,615,1981-10-13 09:06:37,5
815,38,600,1972-03-11 21:59:52,5
816,50,922,2013-08-29 21:59:55,4
817,84,973,2005-08-09 04:57:19,17
818,53,1883,1986-04-22 18:23:51,4
819,66,776,1984-06-10 20:46:27,14
820,91,897,1984-05-12 12:03:46,16
821,15,1018,2004-09-23 13:47:26,20
822,39,1570,2011-04-13 04:19:22,8
823,15,1729,2004-12-03 20:48:13,16
824,9,1573,1981-06-12 20:51:41,13
825,39,93,1979-07-20 20:38:41,3
826,9,1800,2011-01-17 10:11:47,1
827,50,1919,2020-02-24 17:21:02,20
828,13,1048,1984-09-26 17:33:15,5
829,9,133,2013-04-18 23:30:52,16
830,13,301,2000-03-19 16:47:27,19
831,15,1,1984-04-07 07:05:43,15
832,39,18,1985-11-12 03:49:10,18
833,47,1016,1996-08-11 10:43:41,12
834,38,1427,1975-06-15 22:46:34,9
835,13,526,2019-08-29 14:29:44,20
836,47,1589,1980-12-30 05:12:30,5
837,53,1548,2000-07-07 14:14:03,7
838,96,812,2019-12-13 04:30:07,18
839,38,1877,2004-12-02 02:23:08,4
840,9,1397,2002-01-20 16:08:17,5
841,84,233,1983-09-27 04:33:40,19
842,66,421,2007-12-02 18:05:06,10
843,39,835,2009-10-19 04:55:33,14
844,50,1438,2016-09-02 21:23:50,3
845,66,284,1990-09-23 02:33:01,10
846,15,1333,2018-06-26 01:47:17,19
847,66,921,1999-07-14 06:33:38,11
848,47,1477,1970-03-20 15:11:05,19
849,53,95,1989-02-27 08:09:38,20
850,66,631,2000-11-26 21:03:16,2
851,88,1194,1987-11-05 02:41:10,13
852,15,1813,2011-07-22 01:20:32,14
853,96,1781,2008-12-25 07:49:13,17
854,53,550,2000-09-04 15:18:57,17
855,15,1326,1977-12-30 16:16:43,15
856,65,1231,2009-11-16 09:51:00,17
857,9,1786,1991-06-02 04:07:50,10
858,9,839,2005-08-27 12:03:04,15
859,15,1005,1979-12-15 16:31:25,4
860,38,99,1972-03-04 11:06:32,11
861,13,831,1975-02-24 05:29:49,4
862,9,1972,2014-06-17 04:31:30,17
863,96,1304,1985-08-21 06:38:27,19
864,91,1161,1998-02-01 22:31:06,6
865,13,1417,1980-09-13 21:12:47,1
866,96,1336,2003-04-07 11:59:03,2
867,66,1902,1997-06-25 16:45:28,18
868,39,447,1977-10-17 23:17:45,18
869,91,1532,1977-06-29 00:40:10,3
870,50,121,2004-12-26 03:53:11,2
871,9,1167,2008-04-29 11:35:40,1
872,65,1196,1980-06-21 09:09:19,17
873,53,18,2000-11-22 13:12:49,7
874,50,606,1996-10-14 03:36:52,12
875,66,862,1981-04-27 15:14:51,13
876,74,1087,1979-12-10 15:20:14,16
877,53,292,2002-08-02 07:12:50,15
878,13,1629,2011-07-02 21:27:35,14
879,15,1388,2022-06-22 00:03:28,10
880,50,1439,1984-05-31 19:18:11,4
881,49,119,1984-01-31 09:48:15,6
882,47,27,1984-06-24 04:18:49,6
883,66,1633,1974-09-06 15:32:40,12
884,9,122,1977-08-07 11:54:57,13
885,15,1638,1983-02-23 00:46:10,18
886,39,1571,1979-10-19 17:18:23,14
887,74,564,2018-11-24 11:07:42,2
888,50,922,2001-12-25 20:44:15,7
889,65,1965,2022-09-26 04:16:50,15
890,49,376,2011-09-15 08:10:15,4
891,13,1157,2023-06-20 09:09:41,7
892,50,1779,1991-08-26 22:09:21,19
893,36,996,1977-11-28 02:09:10,5
894,49,1805,2021-12-16 08:59:46,4
895,39,680,2020-01-18 12:29:05,1
896,15,1589,1986-02-02 12:23:29,19
897,15,1732,1997-01-18 19:37:27,13
898,15,871,1994-05-24 12:28:43,6
899,66,940,1974-06-22 09:21:50,7
900,49,1703,2021-09-05 03:32:50,17
901,49,1202,1978-01-04 10:12:26,7
902,84,1818,1988-11-12 06:58:32,10
903,74,1026,1996-03-28 10:47:49,13
904,15,1940,1992-10-05 13:50:35,7
905,96,1316,1988-04-15 19:27:33,3
906,84,93,1985-04-11 05:05:38,1
907,39,492,1988-06-21 10:13:14,17
908,53,1920,1984-05-12 00:36:10,13
909,47,880,2011-11-07 02:10:10,5
910,13,1600,1985-10-29 00:05:53,17
911,38,1756,1983-04-04 02:56:07,5
912,15,759,1997-08-05 12:18:56,17
913,53,934,2004-03-12 17:50:21,13
914,15,209,2011-06-16 11:54:00,15
915,65,1585,2017-03-17 06:05:52,4
916,74,523,2003-06-28 03:48:50,13
917,36,1336,1990-07-21 06:37:41,12
918,50,1666,1971-10-12 22:07:05,4
919,15,1120,1989-12-28 19:31:19,6
920,96,1102,2002-06-16 04:57:59,20
921,39,424,1992-11-03 07:35:33,19
922,65,1096,1981-03-16 20:11:17,3
923,91,378,1996-04-17 12:58:28,9
924,65,922,2016-07-31 16:01:27,11
925,65,1184,1981-10-05 06:28:37,15
926,15,1863,1972-09-26 16:54:12,12
927,50,1547,2005-08-30 16:31:18,3
928,38,736,1986-05-13 17:51:04,4
929,36,395,2004-08-12 08:21:53,4
930,13,1002,1980-03-26 09:35:43,16
931,47,1745,1971-09-11 01:18:49,15
932,15,300,2001-06-12 08:17:42,9
933,13,761,1970-09-19 19:05:07,9
934,84,1027,1987-04-27 21:51:08,9
935,49,1516,1992-11-17 10:12:51,12
936,50,911,2000-05-06 01:52:25,4
937,38,62,2016-10-23 04:24:17,5
938,65,734,1995-11-18 00:49:01,14
939,84,18,2011-11-20 04:09:01,12
940,74,88,2007-03-19 06:09:29,13
941,47,697,1974-09-05 17:09:27,13
942,36,1256,2018-09-11 11:17:04,2
943,65,45,2011-06-30 18:10:03,11
944,47,1922,2019-09-28 13:48:02,19
945,9,137,2020-12-03 07:29:28,18
946,96,827,1991-10-03 20:30:49,14
947,50,133,2016-06-21 11:54:59,20
948,53,214,2022-11-05 12:11:53,17
949,74,596,1986-10-09 10:40:45,14
950,38,1229,2006-04-18 17:25:26,15
951,91,845,2000-07-01 11:03:06,12
952,47,7,2013-05-17 15:26:12,16
953,50,1392,1980-11-21 06:09:04,17
954,13,1107,1973-09-12 01:48:27,14
955,13,1237,2012-06-23 18:37:33,1
956,88,1904,1991-08-15 11:27:23,5
957,50,1643,1986-04-08 04:43:23,18
958,38,1345,1972-03-08 16:36:13,5
959,66,282,2000-03-02 17:02:07,20
960,39,199,1985-06-02 09:38:02,16
961,84,1916,1985-04-30 19:35:27,16
962,15,245,1994-04-07 18:38:00,8
963,49,1547,1996-10-07 02:27:51,20
964,66,1853,2007-07-11 06:48:34,3
965,74,459,2003-02-25 05:56:29,16
966,84,491,2014-04-12 09:10:50,8
967,49,1704,2019-10-17 13:56:21,2
968,49,331,2015-07-14 17:36:03,13
969,53,1147,2012-09-08 05:01:19,16
970,39,1004,1988-06-03 06:16:44,3
971,84,63,2016-03-06 20:02:00,4
972,84,1137,2015-09-09 04:54:33,2
973,96,1376,2000-06-22 22:30:21,9
974,13,985,1980-11-14 05:55:55,6
975,36,672,1994-06-07 10:45:20,16
976,9,1337,1996-03-04 14:20:39,2
977,49,965,2018-02-05 09:33:04,12
978,36,1451,1971-02-22 15:15:00,2
979,15,1890,2014-01-25 23:33:38,5
980,88,1707,1989-03-09 01:23:51,19
981,91,1952,2002-02-08 13:06:32,16
982,47,1804,2014-10-16 14:55:52,4
983,91,281,2020-07-03 10:25:11,17
984,84,1417,1996-05-09 21:26:59,15
985,13,1346,2005-10-22 19:29:46,17
986,53,262,1990-09-21 01:14:35,5
987,13,128,2021-10-08 10:04:54,6
988,66,1474,2019-05-17 09:26:44,17
989,38,847,2003-07-18 06:08:23,12
990,96,770,2015-05-19 12:08:15,10
991,96,78,2013-02-12 06:39:01,19
992,49,101,1991-04-26 08:23:13,9
993,53,1649,1978-04-21 11:11:05,13
994,47,530,2003-01-24 05:46:04,1
995,53,503,1979-07-23 05:02:42,16
996,36,1240,2016-05-23 19:11:30,5
997,96,403,2004-07-28 11:02:56,4
998,13,1024,1991-05-15 10:02:36,8
999,39,813,2001-11-16 07:59:06,18
