718,28,1201,2006-02-26 13:11:12
719,64,1809,2003-06-10 19:01:14
720,78,768,1976-07-22 19:02:35
721,64,992,2011-08-20 17:24:00
722,51,250,1997-03-23 15:07:25
723,79,1566,1988-07-03 18:50:45
724,52,389,2017-06-08 10:26:37
725,74,521,1974-12-22 02:17:34
726,84,356,2017-03-08 01:15:25
727,74,682,1981-07-23 23:06:02
728,53,432,2008-05-14 09:02:34
729,84,1147,1976-04-28 13:45:03
730,90,580,1995-01-04 05:33:55
731,1,252,1998-07-06 09:28:25
732,64,934,2014-04-22 16:24:25
733,78,1561,2018-08-06 23:37:06
734,92,1236,2018-07-21 20:51:37
735,51,130,2008-06-04 14:34:21
736,20,1107,2010-11-13 09:06:11
737,52,12,1973-08-11 05:51:52
738,1,760,2003-06-26 23:19:15
739,58,1166,1978-11-18 09:52:33
740,37,1698,1979-11-17 09:38:03
741,26,154,1980-07-22 08:52:53
742,28,1229,1989-11-05 07:38:35
743,92,61,1972-08-30 06:33:14
744,26,1199,1979-09-30 15:46:16
745,52,939,1999-12-27 15:07:57
746,58,1936,2021-01-07 10:40:29
747,84,1564,2005-01-29 04:24:26
748,28,1060,1996-09-21 12:14:47
749,1,667,1977-03-06 00:59:17
750,10,1391,1994-11-17 14:21:09
751,10,350,1970-08-18 05:58:27
752,46,849,2019-01-19 04:30:58
753,64,1466,2011-12-13 22:35:47
754,51,1106,1991-08-02 06:48:38
755,10,1849,2023-08-24 04:07:57
756,82,457,2013-11-25 19:41:47
757,52,314,1976-03-04 01:58:29
758,46,1964,1982-01-30 02:00:04
759,20,666,1988-08-04 07:42:26
760,92,393,2011-09-16 13:41:51
761,92,1496,2011-04-11 21:52:37
762,26,1076,1998-02-09 09:16:21
763,52,1040,2017-12-11 09:17:17
764,20,1322,1984-08-18 03:34:52
765,53,881,1972-06-24 22:54:35
766,84,1147,1996-04-12 20:08:02
767,53,752,1987-05-22 12:12:25
768,79,6,1976-01-23 17:34:54
769,82,1140,1979-03-03 07:37:47
770,52,8,1990-08-08 19:08:49
771,46,815,1973-01-09 22:45:14
772,52,402,2020-05-07 02:13:53
773,28,629,1989-04-17 23:09:59
774,84,1063,1976-04-11 00:29:59
775,20,1146,1984-02-26 19:57:29
776,20,687,1994-12-19 19:52:23
777,54,767,1973-11-26 12:41:41
778,37,696,1992-11-18 22:02:08
779,10,1130,1983-06-01 14:26:30
780,51,834,2001-01-16 04:55:11
781,54,1000,1976-07-03 23:40:42
782,92,1464,1988-12-18 19:57:51
783,78,1639,2013-12-24 05:08:19
784,1,1975,2012-03-08 20:30:36
785,28,1918,1993-01-26 13:23:40
786,78,1,1987-07-12 04:12:36
787,46,1071,1975-12-20 12:05:10
788,58,1850,1995-02-01 18:48:05
789,90,444,1994-06-29 11:04:31
790,79,1350,2013-09-19 07:30:26
791,92,259,1988-11-05 23:33:48
792,92,261,1995-02-16 02:34:08
793,52,608,2008-09-14 10:44:26
794,74,1306,2003-08-07 05:14:31
795,46,1959,2011-06-20 08:41:56
796,37,99,2002-08-29 04:05:26
797,26,1927,1987-08-21 18:45:27
798,26,894,2012-11-16 16:48:27
799,92,1302,1997-12-31 00:39:44
800,79,618,1994-02-11 19:55:12
801,92,1495,1988-04-03 06:42:04
802,10,945,1971-04-30 12:38:59
803,90,1966,1987-07-13 09:46:04
804,52,764,1970-09-24 14:11:25
805,82,1144,1986-01-12 23:59:45
806,84,725,1982-02-16 17:18:46
807,82,1890,1970-07-18 05:18:36
808,46,1843,2012-03-31 21:07:38
809,52,768,1995-06-22 06:11:43
810,52,1248,1985-02-26 07:53:51
811,26,1787,2014-07-25 20:43:24
812,46,1788,2006-12-15 12:56:27
813,26,1667,2015-04-11 18:40:45
814,52,1691,2015-11-03 23:52:19
815,37,1826,2009-01-17 03:58:31
816,92,764,1996-02-18 21:58:04
817,37,1635,1993-11-19 10:41:53
818,51,1959,1981-09-13 14:22:08
819,84,1745,2014-08-14 17:25:27
820,10,494,2000-07-29 08:09:57
821,82,1822,1978-06-13 07:42:54
822,82,673,2007-03-25 05:52:14
823,74,719,2017-09-02 13:51:59
824,53,785,2023-11-26 07:09:31
825,26,803,1973-01-02 01:16:29
826,79,550,2004-06-29 06:10:43
827,58,596,1999-01-16 17:28:06
828,26,821,2002-02-17 06:13:14
829,79,1825,1980-07-20 20:12:49
830,53,1668,1974-07-20 03:22:04
831,1,916,2001-10-10 02:31:01
832,90,1264,1999-05-11 01:03:31
833,64,465,2014-01-09 03:20:54
834,78,1348,2008-05-02 10:25:12
835,78,1773,2000-11-23 04:09:32
836,92,1857,2018-02-08 22:10:05
837,84,206,2017-12-01 14:09:37
838,58,1142,1989-02-25 10:08:06
839,79,1866,2021-10-05 15:56:05
840,74,263,1999-03-01 01:48:22
841,20,1626,2012-10-11 16:20:50
842,58,214,2012-10-14 11:40:33
843,92,548,1975-09-12 19:53:52
844,58,1070,1973-08-28 22:30:42
845,28,1372,1978-10-29 04:06:58
846,28,984,2009-08-07 03:04:42
847,1,1377,1995-07-31 10:27:39
848,28,1390,1976-09-18 04:47:47
849,52,1952,1987-08-31 07:48:39
850,74,1904,1973-08-08 11:00:56
851,46,1512,1991-12-17 01:04:42
852,26,1887,1979-02-19 19:10:51
853,37,1398,2001-11-03 07:02:54
854,90,1057,1999-03-02 00:10:33
855,58,1590,1993-03-11 20:41:46
856,82,1717,1979-07-12 11:09:28
857,92,1211,1977-05-08 12:26:51
858,58,1674,2009-05-29 01:18:33
859,82,1200,1977-08-22 23:23:45
860,58,1248,2011-06-07 20:46:11
861,90,1460,2009-09-21 16:13:45
862,58,236,2019-11-03 06:48:28
863,53,103,1986-04-23 07:59:03
864,82,22,1989-07-12 02:02:05
865,84,1188,2009-02-20 15:22:46
866,92,354,1985-02-13 14:40:59
867,26,110,1974-03-01 02:43:32
868,20,1356,1999-08-03 06:51:57
869,28,813,1979-06-08 21:45:55
870,1,1823,2005-09-21 02:58:58
871,79,1406,2013-04-25 20:39:11
872,20,1852,2021-05-31 17:56:54
873,54,135,1982-06-11 11:11:30
874,79,200,2009-11-03 07:47:59
875,82,465,2002-12-05 12:28:22
876,37,623,1978-10-16 01:20:18
877,92,1345,1991-04-24 21:52:43
878,53,54,1973-09-02 00:11:06
879,52,949,1988-12-19 09:14:43
880,64,1887,1980-08-06 21:24:29
881,37,499,2005-01-24 18:38:40
882,90,337,2014-07-02 13:25:03
883,53,735,1971-07-02 17:32:26
884,51,1096,1977-09-16 00:00:27
885,1,1939,2013-06-16 05:17:10
886,52,1398,2009-01-15 17:29:37
887,54,68,1980-04-27 17:21:21
888,26,1108,1984-11-16 16:16:10
889,90,217,1979-10-11 19:41:27
890,52,1024,1994-01-31 06:33:24
891,53,794,1989-11-06 04:27:21
892,53,1483,1983-12-07 04:42:13
893,54,1302,1998-05-07 04:41:06
894,1,1519,2022-06-21 04:59:08
895,20,1449,1975-06-02 17:54:03
896,90,1216,2000-05-22 15:35:18
897,26,1596,1994-04-11 01:42:45
898,90,1031,2021-10-27 07:41:06
899,37,250,1997-01-11 01:03:34
900,82,610,1984-09-23 04:19:33
901,78,605,1979-12-08 00:51:10
902,92,1320,1988-10-09 17:11:56
903,82,1563,1974-12-07 13:27:18
904,53,187,1988-04-17 13:19:41
905,78,791,2019-01-13 17:56:46
906,53,1847,2021-02-16 18:16:00
907,26,1688,2014-11-02 11:21:07
908,52,566,1990-06-08 19:05:51
909,92,894,1979-04-25 22:04:33
910,78,1942,1984-06-21 13:22:27
911,84,112,1987-07-15 20:19:06
912,92,422,1986-02-09 02:20:07
913,46,1600,2012-02-14 16:24:38
914,28,1636,2022-08-14 14:35:03
915,28,622,1970-11-29 07:25:29
916,64,7,2001-10-15 23:29:51
917,46,1687,2022-05-06 07:33:55
918,26,602,2010-06-02 14:55:17
919,84,191,1973-01-31 06:58:49
920,53,1763,1987-12-19 01:56:15
921,53,1975,1989-06-05 09:14:39
922,28,179,2001-04-09 01:33:41
923,53,1269,2008-10-18 19:33:20
924,64,972,1989-11-19 11:38:45
925,84,1109,2001-03-27 03:53:16
926,51,1732,1987-07-24 03:17:05
927,52,770,1995-09-02 20:22:33
928,52,1619,1975-01-08 09:39:50
929,1,610,2009-06-13 19:49:48
930,58,573,1975-09-30 08:15:32
931,28,1442,1992-02-20 02:13:57
932,54,948,1987-11-18 10:53:17
933,92,1841,1970-05-22 22:21:27
934,10,816,1979-06-27 16:44:26
935,10,251,1971-09-16 06:29:12
936,90,266,2000-07-04 01:09:25
937,79,1213,2013-04-16 21:57:02
938,26,432,1980-11-14 13:33:58
939,46,1868,1974-04-17 06:07:56
940,54,898,2018-04-16 02:40:50
941,51,1623,2004-03-26 07:15:22
942,82,995,1994-09-25 16:03:18
943,46,325,1974-11-08 03:21:32
944,74,625,2004-02-01 19:07:49
945,53,1446,2016-04-14 05:03:02
946,58,106,1973-04-26 20:18:19
947,64,1690,2008-05-05 12:36:17
948,52,345,2007-07-18 22:57:56
949,84,1746,1975-04-17 16:04:23
950,79,871,1999-08-08 01:27:59
951,54,426,2023-09-06 05:53:24
952,53,1923,1985-11-24 17:37:00
953,58,215,2013-09-05 04:48:09
954,26,615,2020-12-16 19:10:47
955,51,1802,1980-01-11 20:45:51
956,78,158,1994-02-24 10:36:11
957,26,1819,2017-02-08 20:00:05
958,58,1386,2013-12-15 00:06:08
959,78,1404,1977-04-22 05:34:24
960,79,60,1971-04-02 10:04:42
961,74,1551,2018-10-13 00:49:15
962,79,530,1982-10-16 06:46:21
963,26,693,2011-09-11 02:58:14
964,64,1011,1975-04-12 10:26:09
965,37,918,2008-04-13 23:18:05
966,74,1716,2006-02-12 02:09:23
967,1,1051,1978-10-17 01:43:45
968,79,119,2020-07-21 00:08:12
969,84,1668,1971-09-20 11:08:07
970,1,919,2002-11-24 05:38:50
971,74,993,1983-04-29 14:55:24
972,10,349,2008-08-05 21:38:41
973,78,227,1991-12-30 15:51:54
974,74,722,1981-02-08 09:34:41
975,84,1630,2023-08-17 20:34:39
976,82,459,2006-04-25 10:46:32
977,82,613,1978-06-05 21:51:42
978,64,1141,2000-06-22 22:44:37
979,54,786,2023-03-10 11:53:11
980,10,1450,1989-11-04 11:40:59
981,64,1556,1974-07-13 06:07:04
982,90,310,1995-06-09 04:24:16
983,74,652,1988-03-16 18:33:42
984,58,1103,1977-04-02 13:12:02
985,20,195,2023-09-15 12:49:49
986,46,1421,2012-04-06 22:44:37
987,79,783,2004-06-17 00:35:32
988,51,1232,2004-06-12 18:42:09
989,92,849,1971-02-20 04:45:24
990,54,1331,1996-08-03 11:16:29
991,52,1936,1988-11-14 13:25:43
992,46,1808,2023-08-24 15:08:25
993,20,1157,1976-02-28 20:54:02
994,1,196,1981-05-13 12:20:44
995,28,421,1995-03-19 06:14:23
996,79,777,1974-02-22 02:16:32
997,78,563,1972-09-19 04:30:06
998,10,6,1972-08-14 15:18:07
999,10,1229,2019-10-11 04:00:17
